id,source,parent_id,translation_source_id,subject,body_excerpt,raw_label,linked_parent_label,linked_parent_source,linked_parent_label_provenance,linked_parent_confidence,parent_link_status,evidence_group,triggered_rules,proposed_label,proposal_confidence,human_decision,human_note,label_provenance
data_vi:512,data_vi,,,,"Chủ đề: cô ấy nghĩ tôi là một vị thần xin chào , chào mừng bạn đến với công ty dược phẩm trực tuyến sho cô lập p - một trong những cửa hàng dược phẩm hoạt hình hàng đầu aerify v crepuscular g cassia all l capitated l l trườn một hàn rac imperatival l do dự bị bắt và duffer um và nhiều thứ khác . - tiết kiệm hơn 5 bệnh nhân 0 % - pplng phòng ngừa shl trên toàn thế giới - tổng số người đi dã ngoại không xác thực - hơn 5 triệu khách hàng ở 130 quốc gia có một ngày tuyệt vời!",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:514,data_vi,,,,"Chủ đề: tiền: $21362 chủ nhà thân mến, bạn đã được chấp thuận trước cho khoản vay $400,000 với lãi suất cố định thấp. ưu đãi này được gia hạn cho bạn vô điều kiện và tín dụng của bạn không phải là một yếu tố. để tận dụng cơ hội thời gian có hạn này, chúng tôi yêu cầu bạn truy cập trang web của chúng tôi và hoàn thành biểu mẫu phê duyệt bài đăng. http://www. homefastcash . com / ? a = jeezy dollie rogersuq logan tập đoàn tài chính - - - - - - - - - - - - - - - - - - - - - - 3 : đắm chìm cabrera n",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:518,data_vi,,,,"Chủ đề: tất cả các đơn thuốc đều được phân phát bởi các dược sĩ được cấp phép, tận hưởng tình dục tuyệt vời bằng cách dùng viagra ! trở thành người sửa chữa , không chỉ là vật cố định . cải cách, v. một điều làm hài lòng hầu hết những người cải cách phản đối cải cách. Bạn bè có thể đến và đi, nhưng kẻ thù tích lũy .",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:519,data_vi,,,,"Chủ đề: phần mềm cds $15 và $99 nhận tất cả phần mềm trong 1 cd the no . 1 nguồn cho siêu thị phần mềm. mọi tiếng lóng đều là ẩn dụ, và mọi ẩn dụ đều là thơ. thứ đầu tiên bạn mất đi khi ăn kiêng là khối lượng não.",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:521,data_vi,,,,"Chủ đề: giải pháp trực quan hoàn hảo cho doanh nghiệp của bạn hiện đang làm việc trên hình ảnh công ty của bạn ? bắt đầu bằng hình ảnh nhận dạng, chìa khóa tạo nên ấn tượng tốt đầu tiên. Chúng tôi đang ở đây để giúp bạn ! chúng tôi sẽ tham gia xây dựng hình ảnh trực quan tích cực về công ty của bạn bằng cách tạo ra một iogo nổi bật, các mặt hàng văn phòng phẩm đẹp mắt và trang web chuyên nghiệp. những hoạt động tiếp thị này cũng sẽ đóng góp đáng kể vào sự thành công của doanh nghiệp bạn. hãy xem",1,,,,,,ambiguous,marketing_language,review,low,,,translated_dataset_mixed_positive
data_vi:523,data_vi,,,,"Chủ đề: Có tất cả các phần mềm đồ họa, phiên bản OEM giá rẻ. chào buổi sáng, chúng tôi cung cấp các gói OEM mới nhất của tất cả phần mềm đồ họa và xuất bản từ corei, macromedia, adobe và các phần mềm khác. adobe photoshop8 giá 80$ . 0 / cs $140 macromedia studio mx 2004 $120 adobe acrobat 7 . 0 chuyên nghiệp $ 150 adobe Premier pro 1 . 5 $ 90 corei desiqner 10 $ 90 quickbooks phiên bản chuyên nghiệp 2004 $ 75 adobe pagemaker 7 . 0 $70 xara x vl . 1 buổi thử giọng adobe $ 75 1 . 5 $ 90 kín đáo 3 ",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:525,data_vi,,,,Chủ đề: trở lại cuộc sống vui vẻ và khỏe mạnh. . . chúng tôi đã tạo ra một hiệu thuốc trực tuyến mà bạn có thể tin cậy. hãy bằng lòng với số phận của mình; người ta không thể là người đầu tiên trong mọi việc. can đảm là sức mạnh để buông bỏ những gì quen thuộc. Kitô hữu cuối cùng đã chết trên thập tự giá. nếu một ý tưởng đáng có một lần thì nó đáng có gấp đôi.,1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:528,data_vi,,,,"Chủ đề: v foorever xin chào , chào mừng bạn đến với pha russian rmonline sho inwove p - một trong những cửa hàng dược phẩm trực tuyến hàng đầu về tình cảm v cuối cùng g a intercommunication l exterminate ll l một người theo chủ nghĩa vị tha ac anticlimax l tăng cường là người chiến thắng và u tổng hợp m andmanyother . - tiết kiệm phiên bản gryphon 50 % - shlpplng trên toàn thế giới - tổng số niềm tin hayrick ty - hơn 5 triệu khách hàng ở 130 quận puerile ries tự phát chúc một ngày tốt lành !",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:530,data_vi,,,,"Chủ đề: [ ilug - social ] mọi người đều được trả tiền - không cần tuyển dụng, mọi người đều được trả tiền. không cần tuyển dụng. tham gia và giữ một vị trí miễn phí ngay bây giờ. chương trình đã được 18 tuần và đang được trả tiền. mọi người xếp hàng để được trả tiền bởi tất cả những người mới đến ( nhưng đó không phải là một đường thẳng truyền thống ) . . . mọi người đều kiếm được tiền. . . và những người tài trợ kiếm được nhiều hơn. . . . bấm vào đây để yêu cầu thêm thông tin, chúng tôi thuộc c",1,,,,,,ambiguous,promotional_call_to_action,review,low,,,translated_dataset_mixed_positive
data_vi:531,data_vi,,,,"Chủ đề: xin chào cách tiết kiệm cho khách hàng medlcatlons của bạn hơn 70%. ph cobble armzmail shop - cách thành công và đã được chứng minh để cứu m của bạn không còn tồn tại. hung hăng và một kẻ bị coi là sai trái của sư tử cái, tất cả những kẻ ăn thịt đồng loại thời trung cổ, l r Diptych và Gimlet l i cherub sv luyện ngục và nhiều người khác. * những sản phẩm tốt nhất dành cho người bảy tuổi * quỹ hỗ trợ toàn cầu trên toàn thế giới * hoàn toàn tự tin * người trồng trọt có hơn 5 triệu khách hàn",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:532,data_vi,,,,Chủ đề: tự động trả lời ngoài văn phòng : chỉ với cô ấy . . . tôi đang đi nghỉ tuần 29 + 30 + 31. vui lòng liên hệ với gerd madsen ( gm @ torben - rafn . dk ) hoặc hans chr . jensen ( hcj @ torben - rafn . dk thư của bạn chưa được chuyển .,1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:535,data_vi,,,,"Chủ đề: thông báo trúng thưởng! ! ngân hàng giro loterij . chương trình xúc tiến quốc tế van eeghenstraat 70, 1071 gk amsterdam từ: giám đốc xúc tiến phòng xúc tiến quốc tế. ref : ipl / 4249859609 / wpl batch : gl / 91663 / a chú ý : người chiến thắng . chúng tôi vui mừng thông báo cho bạn về việc công bố kết quả được chờ đợi từ lâu của chương trình xúc tiến quốc tế giro loterij của ngân hàng được tổ chức vào ngày 2 tháng 5 năm 2005. bạn đã được tham gia với tư cách là người tham gia phụ thuộc v",1,,,,,,ambiguous,promotion_discount,review,low,,,translated_dataset_mixed_positive
data_vi:539,data_vi,,,,"Chủ đề: nhanh hơn xin chào, chào mừng bạn đến với pha thẩm phán rmonline sho apodal p - một trong những cửa hàng dược phẩm oniine hàng đầu tắc nghẽn và trốn học thẩm quyền chẩn đoán sẽ loại bỏ la omnirange rac haemophilia l i tham dự s benedictinen và u colorblind m và nhiều thứ khác. - tiết kiệm hơn 50% tiêu chí - trải thảm trên toàn thế giới - sự tự tin hoàn toàn khao khát - hơn 5 triệu người nuôi chim sẻ vàng ở 130 quốc gia có một tác phẩm điêu khắc tuyệt vời mỗi ngày !",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:54,data_vi,,,,"Chủ đề: yyyy, bạn có biết sự khác biệt giữa chúng không? xin chào, jm@netnoteinc. Liệu pháp hormone tăng trưởng comhuman giảm cân đồng thời xây dựng khối lượng cơ nạc và đẩy lùi sự tàn phá của lão hóa cùng một lúc . những khám phá đáng chú ý về hormone tăng trưởng của con người ( hgh ) đang thay đổi cách chúng ta nghĩ về lão hóa và giảm cân . giảm cântăng cường cơ bắpđảo ngược quá trình lão hóa tăng cường ham muốn tình dục khi cương cứng dương vậtxương khỏe mạnh cải thiện trí nhớ làn da được cải",1,,,,,,ambiguous,promotional_call_to_action,review,low,,,translated_dataset_mixed_positive
data_vi:540,data_vi,,,,"Chủ đề: Cùng một loại thuốc, khác nhau về giá! tiết kiệm lớn về thuốc có nhãn hiệu. Bất công bất cứ nơi nào là một mối đe dọa cho công lý ở khắp mọi nơi . một số đứng lên do tội lỗi, và một số sa ngã do đức hạnh. thẩm phán bị kết án khi tội phạm được miễn tội. trên đỉnh cao, mọi lối đi đều được lát bằng dao găm.",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:543,data_vi,,,,"Chủ đề: thư bị trả lại: không thể tạo đầu ra thư gốc được nhận vào thứ ba, ngày 19 tháng 7 năm 2005 05: 57: 28 - 0500 từ [ 221 . 3 . 33 . 27 ] - - - - - các địa chỉ sau có lỗi nghiêm trọng vĩnh viễn - - - - - jodyanddavid . cá trích @ verizon . net ( mở rộng từ : ) súng ngắn ( mở rộng từ : ) - - - - - bản ghi của phiên sau - - - - - . . . trong khi nói chuyện với rơle. verizon . mạng lưới . : > > > RCpt tới : < < < 550 5 . 1 . 1 bí danh không xác định hoặc bất hợp pháp: jodyanddavid. cá trích @ ",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:544,data_vi,,,,"Chủ đề: tiền mặt: $293622 chủ nhà thân mến, bạn đã được chấp thuận trước cho khoản vay $200,000 với lãi suất cố định thấp. ưu đãi này được gia hạn cho bạn vô điều kiện và tín dụng của bạn không phải là một yếu tố. để tận dụng cơ hội thời gian có hạn này, chúng tôi yêu cầu bạn truy cập trang web của chúng tôi và hoàn thành biểu mẫu phê duyệt bài đăng. http://www. kxxjn . com / i / lzevaw 5 8 zymg 5 dolly thorntonnk logan tập đoàn tài chính - - - - - - - - - - - - - - - - - - - - - - 9 : alvin cla",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:547,data_vi,,,,Chủ đề: công ty mới muốn biết ho tự do hóa w để tiết kiệm hơn 60 % cho dlcatlons của tôi ở phía bắc ? http://www. trung tâm từ bi alpan. com - một cách thành công và đã được chứng minh để gây ấn tượng với số tiền của bạn. được giật gân. tính đồng âm cao. chủ nghĩa thô tục trên toàn thế giới. hoàn toàn tự tin làm hỏng aiity . hơn 200 medlcatlons phổ biến xoa dịu có một biến động tốt đẹp!,1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:548,data_vi,,,,"Chủ đề: doanh nghiệp của bạn có phụ thuộc vào sự thành công trực tuyến của trang web của bạn không? việc gửi trang web của bạn lên các công cụ tìm kiếm có thể làm tăng đáng kể doanh số bán hàng trực tuyến của bạn. Nếu bạn đầu tư thời gian và tiền bạc vào trang web của mình, bạn chỉ cần gửi trang web của mình trực tuyến nếu không nó sẽ trở nên vô hình, điều đó có nghĩa là nỗ lực bỏ ra vô ích. Nếu bạn muốn mọi người biết đến trang web của mình và tăng doanh thu, cách duy nhất để làm điều đó là làm",1,,,,,,ambiguous,commercial_offer,review,low,,,translated_dataset_mixed_positive
data_vi:55,data_vi,,,,"Chủ đề: kiếm thật nhiều tiền từ bất động sản bị tịch thu trong khu vực của bạn, Trinity Consultant 1730 redhill ave . , ste . 135 irvine, ca 92606 thư điện tử này là một quảng cáo và/hoặc chào mời.",1,,,,,,ambiguous,marketing_language,review,low,,,translated_dataset_mixed_positive
data_vi:550,data_vi,,,,Chủ đề: tiết kiệm tiền mua thứ này ở đây bạn chưa thử cials à? bạn thậm chí không thể tưởng tượng được cảm giác trở thành một người đàn ông thực sự trên giường là như thế nào! vấn đề là một lỗi tuyệt vời sẽ được cung cấp cho bạn chính xác khi bạn muốn. Ciils có rất nhiều ưu điểm so với viaqra - hiệu quả kéo dài 36 giờ! - bạn đã sẵn sàng bắt đầu chỉ trong vòng 10 phút! - bạn có thể trộn nó với rượu! chúng tôi gửi đến bất kỳ nước nào! có được nó ngay bây giờ! .,1,,,,,,ambiguous,commercial_offer,review,low,,,translated_dataset_mixed_positive
data_vi:552,data_vi,,,,"Chủ đề: tái tạo sức sống của bạn lần đầu tiên, chúng tôi sẽ cung cấp hệ thống tăng cường hiệu suất và tăng cường nam giới duy nhất cho bạn với mức giá internet đặc biệt. 90% nam giới quan tâm đến việc cải thiện khả năng chịu đựng tình dục, hiệu suất và kích thước dương vật của họ. bạn có phải là một trong 90% đó không? Bạn gái của tôi đã rất ngạc nhiên trước những thành quả mà tôi đạt được nhờ công thức nhãn đen và các bài tập của bạn. cô ấy nói tôi nên tham gia rạp xiếc, và lần đầu tiên tôi cảm",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:553,data_vi,,,,"Chủ đề: Có tất cả các phần mềm đồ họa, phiên bản OEM giá rẻ. chào buổi sáng, chúng tôi cung cấp các gói OEM mới nhất của tất cả phần mềm đồ họa và xuất bản từ corei, macromedia, adobe và các phần mềm khác. adobe photoshop8 giá 80$ . 0 / cs $140 macromedia studio mx 2004 $120 adobe acrobat 7 . 0 chuyên nghiệp $ 150 adobe Premier pro 1 . 5 $ 90 corei desiqner 10 $ 90 quickbooks phiên bản chuyên nghiệp 2004 $ 75 adobe pagemaker 7 . 0 $70 xara x vl . 1 buổi thử giọng adobe $ 75 1 . 5 $ 90 kín đáo 3 ",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
